DEPCOM_ARM,LIBCOM_DEP,LIBCOM,nb_loues,nb_vacants,nb_vides,nb_asso,nb_occup_finan,nb_occup_temp,nb_ls
59665,Wylder (59),Wylder,,,,,,,4
59666,Zegerscappel (59),Zegerscappel,30,0,0,0,0,0,30
59668,Zuydcoote (59),Zuydcoote,110,0,1,0,0,0,111
59670,Don (59),Don,82,3,1,0,0,0,86
60001,Abancourt (60),Abancourt,27,1,2,0,3,0,33
60002,Abbecourt (60),Abbecourt,,,,,,,8
60004,Achy (60),Achy,,,,,,,5
60005,Acy-en-Multien (60),Acy-en-Multien,,,,,,,6
60006,Les Ageux (60),Les Ageux,42,0,0,0,0,0,42
60007,Agnetz (60),Agnetz,117,1,0,0,5,0,123
60008,Airion (60),Airion,,,,,,,1
60009,Allonne (60),Allonne,76,0,2,0,1,0,79
60010,Amblainville (60),Amblainville,34,0,1,0,0,0,35
60012,Andeville (60),Andeville,141,0,0,0,1,0,142
60017,Ansauvillers (60),Ansauvillers,16,1,0,0,0,0,17
60019,Antheuil-Portes (60),Antheuil-Portes,,,,,,,2
60023,Armancourt (60),Armancourt,16,5,0,0,0,0,21
60024,Arsy (60),Arsy,,,,,,,3
60025,Attichy (60),Attichy,79,1,1,0,2,0,83
60029,Auneuil (60),Auneuil,221,4,4,0,9,0,238
60030,Auteuil (60),Auteuil,,,,,,,1
60034,Avrechy (60),Avrechy,,,,,,,1
60035,Avricourt (60),Avricourt,16,0,1,0,1,0,18
60039,Bacouël (60),Bacouël,,,,,,,3
60040,Bailleul-le-Soc (60),Bailleul-le-Soc,,,,,,,2
60041,Bailleul-sur-Thérain (60),Bailleul-sur-Thérain,213,1,39,0,0,0,253
60042,Bailleval (60),Bailleval,27,0,0,0,0,0,27
60043,Bailly (60),Bailly,,,,,,,2
60044,Balagny-sur-Thérain (60),Balagny-sur-Thérain,74,0,0,0,1,0,75
60047,Baron (60),Baron,,,,,,,4
60050,Bazicourt (60),Bazicourt,14,0,0,0,0,0,14
60053,Beaulieu-les-Fontaines (60),Beaulieu-les-Fontaines,26,0,1,0,1,0,28
60054,Beaumont-les-Nonains (60),Beaumont-les-Nonains,,,,,,,6
60055,Beaurains-lès-Noyon (60),Beaurains-lès-Noyon,12,0,0,0,0,0,12
60057,Beauvais (60),Beauvais,8640,247,389,61,676,0,10013
60059,Béhéricourt (60),Béhéricourt,,,,,,,1
60060,Belle-Église (60),Belle-Église,53,0,0,0,0,0,53
60062,Berlancourt (60),Berlancourt,17,1,0,0,0,0,18
60063,Berneuil-en-Bray (60),Berneuil-en-Bray,,,,,,,5
60065,Berthecourt (60),Berthecourt,100,0,1,0,1,0,102
60067,Béthisy-Saint-Martin (60),Béthisy-Saint-Martin,,,,,,,1
60068,Béthisy-Saint-Pierre (60),Béthisy-Saint-Pierre,317,5,1,0,4,0,327
60069,Betz (60),Betz,12,0,2,0,0,0,14
60070,Bienville (60),Bienville,15,0,0,0,0,0,15
60072,Bitry (60),Bitry,,,,,,,3
60073,Blacourt (60),Blacourt,,,,,,,1
60074,Blaincourt-lès-Précy (60),Blaincourt-lès-Précy,,,,,,,8
60075,Blancfossé (60),Blancfossé,,,,,,,1
60076,Blargies (60),Blargies,,,,,,,3
60077,Blicourt (60),Blicourt,,,,,,,1
60082,Bonneuil-les-Eaux (60),Bonneuil-les-Eaux,19,0,0,0,0,0,19
60085,Bonvillers (60),Bonvillers,,,,,,,2
60086,Boran-sur-Oise (60),Boran-sur-Oise,120,2,0,0,1,0,123
60088,Bornel (60),Bornel,342,7,0,0,13,0,362
60090,Bouconvillers (60),Bouconvillers,,,,,,,8
60102,Brenouille (60),Brenouille,175,3,0,0,1,0,179
60103,Bresles (60),Bresles,269,1,2,0,7,0,279
60104,Breteuil (60),Breteuil,585,2,7,0,8,0,602
60105,Brétigny (60),Brétigny,,,,,,,8
60106,Breuil-le-Sec (60),Breuil-le-Sec,125,0,0,0,1,0,126
60107,Breuil-le-Vert (60),Breuil-le-Vert,86,0,1,0,0,0,87
60108,Briot (60),Briot,,,,,,,2
60109,Brombos (60),Brombos,,,,,,,1
60112,Brunvillers-la-Motte (60),Brunvillers-la-Motte,,,,,,,9
60113,Bucamps (60),Bucamps,,,,,,,1
60114,Buicourt (60),Buicourt,,,,,,,1
60115,Bulles (60),Bulles,,,,,,,2
60116,Bury (60),Bury,99,0,0,0,1,0,100
60117,Bussy (60),Bussy,,,,,,,3
60118,Caisnes (60),Caisnes,,,,,,,4
60119,Cambronne-lès-Ribécourt (60),Cambronne-lès-Ribécourt,151,5,3,0,7,0,166
60122,Campeaux (60),Campeaux,,,,,,,3
60123,Campremy (60),Campremy,17,0,0,0,0,0,17
60125,Canly (60),Canly,,,,,,,6
60127,Canny-sur-Matz (60),Canny-sur-Matz,,,,,,,1
60128,Canny-sur-Thérain (60),Canny-sur-Thérain,,,,,,,1
60129,Carlepont (60),Carlepont,13,0,0,0,0,0,13
60130,Catenoy (60),Catenoy,19,0,0,0,0,0,19
60133,Catillon-Fumechon (60),Catillon-Fumechon,,,,,,,1
60134,Cauffry (60),Cauffry,13,0,0,0,1,0,14
60136,Cempuis (60),Cempuis,,,,,,,1
60138,Chamant (60),Chamant,16,0,0,0,0,0,16
60139,Chambly (60),Chambly,1250,5,21,0,29,0,1305
60140,Chambors (60),Chambors,,,,,,,9
60141,Chantilly (60),Chantilly,1178,17,12,0,23,0,1230
60142,La Chapelle-en-Serval (60),La Chapelle-en-Serval,85,4,1,0,1,0,91
60143,Chaumont-en-Vexin (60),Chaumont-en-Vexin,244,2,3,0,2,0,251
60147,Chevincourt (60),Chevincourt,,,,,,,6
60148,Chèvreville (60),Chèvreville,,,,,,,1
60149,Chevrières (60),Chevrières,81,1,0,0,2,0,84
60150,Chiry-Ourscamp (60),Chiry-Ourscamp,42,1,25,0,0,0,68
60151,Choisy-au-Bac (60),Choisy-au-Bac,309,1,3,0,4,0,317
60155,Cires-lès-Mello (60),Cires-lès-Mello,268,1,7,0,9,0,285
60156,Clairoix (60),Clairoix,116,0,0,0,1,0,117
60157,Clermont (60),Clermont,1524,13,7,10,48,0,1602
60159,Compiègne (60),Compiègne,6084,204,175,282,262,0,7007
60162,Corbeil-Cerf (60),Corbeil-Cerf,,,,,,,1
60163,Cormeilles (60),Cormeilles,,,,,,,10
60164,Le Coudray-Saint-Germer (60),Le Coudray-Saint-Germer,119,2,2,0,1,0,124
60165,Le Coudray-sur-Thelle (60),Le Coudray-sur-Thelle,,,,,,,2
60166,Coudun (60),Coudun,45,0,0,0,0,0,45
60167,Couloisy (60),Couloisy,,,,,,,8
60168,Courcelles-Epayelles (60),Courcelles-Epayelles,,,,,,,8
60169,Courcelles-lès-Gisors (60),Courcelles-lès-Gisors,,,,,,,1
60170,Courteuil (60),Courteuil,,,,,,,8
60172,Coye-la-Forêt (60),Coye-la-Forêt,234,2,0,0,1,0,237
60173,Cramoisy (60),Cramoisy,24,0,0,0,1,0,25
60175,Creil (60),Creil,7058,59,205,101,66,0,7489
60176,Crépy-en-Valois (60),Crépy-en-Valois,1416,26,16,0,37,0,1495
60178,Crèvecœur-le-Grand (60),Crèvecœur-le-Grand,346,7,3,0,3,0,359
60181,Crisolles (60),Crisolles,14,2,0,0,0,0,16
60182,Le Crocq (60),Le Crocq,,,,,,,1
60188,Cuise-la-Motte (60),Cuise-la-Motte,189,2,2,1,8,0,202
60189,Cuts (60),Cuts,,,,,,,9
60191,Cuvilly (60),Cuvilly,11,0,0,0,1,0,12
60193,Daméraucourt (60),Daméraucourt,,,,,,,2
60196,La Drenne (60),La Drenne,,,,,,,5
60197,Dieudonné (60),Dieudonné,13,0,0,0,1,0,14
60198,Dives (60),Dives,,,,,,,2
60201,Dompierre (60),Dompierre,,,,,,,2
60206,Élincourt-Sainte-Marguerite (60),Élincourt-Sainte-Marguerite,,,,,,,1
60209,La Corne-en-Vexin (60),La Corne-en-Vexin,,,,,,,9
60211,Éragny-sur-Epte (60),Éragny-sur-Epte,15,0,0,0,0,0,15
60212,Ercuis (60),Ercuis,121,3,1,0,2,0,127
60213,Ermenonville (60),Ermenonville,12,0,0,0,0,0,12
60216,Erquinvillers (60),Erquinvillers,,,,,,,4
60218,Esches (60),Esches,22,0,0,0,0,0,22
60221,Esquennoy (60),Esquennoy,43,0,1,0,0,0,44
60222,Essuiles (60),Essuiles,,,,,,,2
60223,Estrées-Saint-Denis (60),Estrées-Saint-Denis,335,2,1,0,3,0,341
60225,Étouy (60),Étouy,16,0,0,0,0,0,16
60232,Ferrières (60),Ferrières,12,0,0,0,0,0,12
60233,Feuquières (60),Feuquières,227,4,1,0,4,0,236
60234,Fitz-James (60),Fitz-James,194,2,0,2,11,0,209
60236,Flavy-le-Meldeux (60),Flavy-le-Meldeux,,,,,,,5
60238,Fleurines (60),Fleurines,121,1,1,0,1,0,124
60239,Fleury (60),Fleury,12,0,0,0,0,0,12
60245,Formerie (60),Formerie,184,0,1,0,7,0,192
60251,Fouquerolles (60),Fouquerolles,,,,,,,1
60252,Fournival (60),Fournival,,,,,,,3
60253,Francastel (60),Francastel,15,0,1,0,0,0,16
60254,Francières (60),Francières,,,,,,,1
60255,Fréniches (60),Fréniches,,,,,,,1
60257,Fresne-Léguillon (60),Fresne-Léguillon,,,,,,,2
60259,Fresnoy-en-Thelle (60),Fresnoy-en-Thelle,33,0,0,0,0,0,33
60264,Frocourt (60),Frocourt,,,,,,,1
60265,Froissy (60),Froissy,99,1,1,0,3,0,104
60268,Gannes (60),Gannes,,,,,,,5
60273,Giraumont (60),Giraumont,12,0,0,0,0,0,12
60277,Goincourt (60),Goincourt,74,0,0,0,0,0,74
60278,Golancourt (60),Golancourt,,,,,,,2
60281,Gournay-sur-Aronde (60),Gournay-sur-Aronde,,,,,,,3
60282,Gouvieux (60),Gouvieux,376,3,0,0,1,0,380
60284,Grandfresnoy (60),Grandfresnoy,32,1,0,0,0,0,33
60285,Grandvillers-aux-Bois (60),Grandvillers-aux-Bois,,,,,,,1
60286,Grandvilliers (60),Grandvilliers,416,5,5,0,9,0,435
60291,Guiscard (60),Guiscard,146,4,4,0,3,0,157
60298,Hanvoile (60),Hanvoile,19,0,16,0,0,0,35
60299,Hardivillers (60),Hardivillers,22,0,1,0,0,0,23
60302,Haudivillers (60),Haudivillers,18,0,0,0,0,0,18
60304,Haute-Épine (60),Haute-Épine,,,,,,,10
60308,Hémévillers (60),Hémévillers,,,,,,,1
60309,Hénonville (60),Hénonville,,,,,,,5
60310,Herchies (60),Herchies,,,,,,,8
60313,Hermes (60),Hermes,184,44,0,1,6,0,235
60319,La Houssoye (60),La Houssoye,15,0,0,0,0,0,15
60321,Ivry-le-Temple (60),Ivry-le-Temple,19,0,0,0,0,0,19
60322,Jaméricourt (60),Jaméricourt,,,,,,,1
60324,Jaulzy (60),Jaulzy,68,1,2,0,1,0,72
60325,Jaux (60),Jaux,96,2,1,0,1,0,100
60327,Jouy-sous-Thelle (60),Jouy-sous-Thelle,,,,,,,1
60328,Juvignies (60),Juvignies,,,,,,,5
60330,Laboissière-en-Thelle (60),Laboissière-en-Thelle,13,0,0,0,1,0,14
60331,Labosse (60),Labosse,,,,,,,5
60332,Labruyère (60),Labruyère,15,0,0,0,0,0,15
60333,Lachapelle-aux-Pots (60),Lachapelle-aux-Pots,125,5,1,0,2,0,133
60337,Lachelle (60),Lachelle,15,0,0,0,0,0,15
60338,Lacroix-Saint-Ouen (60),Lacroix-Saint-Ouen,604,6,2,0,7,0,619
60340,Lagny (60),Lagny,,,,,,,2
60342,Laigneville (60),Laigneville,376,2,10,0,4,0,392
60343,Lalande-en-Son (60),Lalande-en-Son,30,0,0,0,0,0,30
60344,Lalandelle (60),Lalandelle,17,0,1,0,0,0,18
60346,Lamorlaye (60),Lamorlaye,312,2,4,0,19,0,337
60348,Larbroye (60),Larbroye,17,0,0,0,0,0,17
60350,Lassigny (60),Lassigny,110,1,0,0,1,0,112
60352,Lattainville (60),Lattainville,,,,,,,1
60355,Laversines (60),Laversines,33,0,2,0,0,0,35
60356,Lavilletertre (60),Lavilletertre,16,0,0,0,0,0,16
60357,Léglantiers (60),Léglantiers,33,0,0,0,0,0,33
60360,Liancourt (60),Liancourt,787,30,6,11,23,0,857
60362,Libermont (60),Libermont,,,,,,,4
60364,Lieuvillers (60),Lieuvillers,,,,,,,10
60366,Litz (60),Litz,,,,,,,5
60368,Longueil-Annel (60),Longueil-Annel,251,3,7,0,6,0,267
60369,Longueil-Sainte-Marie (60),Longueil-Sainte-Marie,55,0,0,0,1,0,56
60370,Lormaison (60),Lormaison,81,0,1,0,2,0,84
60371,Loueuse (60),Loueuse,,,,,,,1
60372,Luchy (60),Luchy,,,,,,,2
60373,Machemont (60),Machemont,15,0,0,0,0,0,15
60374,Maignelay-Montigny (60),Maignelay-Montigny,231,0,5,0,10,0,246
60377,Maisoncelle-Tuilerie (60),Maisoncelle-Tuilerie,,,,,,,7
60380,Mareuil-sur-Ourcq (60),Mareuil-sur-Ourcq,46,0,0,0,1,0,47
60381,Margny-aux-Cerises (60),Margny-aux-Cerises,,,,,,,3
60382,Margny-lès-Compiègne (60),Margny-lès-Compiègne,849,25,12,1,24,0,911
60383,Margny-sur-Matz (60),Margny-sur-Matz,,,,,,,1
60387,Marseille-en-Beauvaisis (60),Marseille-en-Beauvaisis,238,0,3,0,3,0,244
60389,Maucourt (60),Maucourt,,,,,,,3
60392,Mélicocq (60),Mélicocq,,,,,,,8
60393,Mello (60),Mello,26,0,0,0,0,0,26
60395,Méru (60),Méru,1502,43,24,11,71,0,1651
60396,Méry-la-Bataille (60),Méry-la-Bataille,31,0,0,0,1,0,32
60398,Le Mesnil-en-Thelle (60),Le Mesnil-en-Thelle,88,0,0,0,1,0,89
60401,Le Mesnil-Théribus (60),Le Mesnil-Théribus,18,0,1,0,0,0,19
60402,Le Meux (60),Le Meux,99,0,0,0,1,0,100
60403,Milly-sur-Thérain (60),Milly-sur-Thérain,159,0,1,0,0,0,160
60404,Mogneville (60),Mogneville,24,0,0,0,0,0,24
60405,Moliens (60),Moliens,67,0,1,0,0,0,68
60406,Monceaux (60),Monceaux,16,0,0,0,0,0,16
60407,Monceaux-l'Abbaye (60),Monceaux-l'Abbaye,,,,,,,1
60409,Monchy-Saint-Éloi (60),Monchy-Saint-Éloi,48,0,0,0,2,0,50
60410,Mondescourt (60),Mondescourt,,,,,,,3
60412,Montagny-en-Vexin (60),Montagny-en-Vexin,,,,,,,5
60414,Montataire (60),Montataire,2120,42,62,3,9,0,2236
60424,Montmartin (60),Montmartin,,,,,,,1
60428,Le Mont-Saint-Adrien (60),Le Mont-Saint-Adrien,12,0,0,0,1,0,13
60429,Morangles (60),Morangles,22,0,0,0,0,0,22
60430,Morienval (60),Morienval,31,0,8,0,2,0,41
60435,Morvillers (60),Morvillers,18,0,0,0,1,0,19
60439,Mouy (60),Mouy,550,5,3,11,13,0,582
60440,Moyenneville (60),Moyenneville,13,0,0,0,0,0,13
60441,Moyvillers (60),Moyvillers,,,,,,,4
60443,Muirancourt (60),Muirancourt,31,3,0,0,2,0,36
60446,Nanteuil-le-Haudouin (60),Nanteuil-le-Haudouin,436,4,12,3,12,0,467
60447,Néry (60),Néry,24,0,0,0,0,0,24
60449,Neufvy-sur-Aronde (60),Neufvy-sur-Aronde,,,,,,,1
60450,Neuilly-en-Thelle (60),Neuilly-en-Thelle,251,0,2,0,3,0,256
60451,Neuilly-sous-Clermont (60),Neuilly-sous-Clermont,29,0,0,0,0,0,29
60454,La Neuville-en-Hez (60),La Neuville-en-Hez,,,,,,,1
60456,La Neuville-Roy (60),La Neuville-Roy,10,0,0,0,0,0,10
60457,La Neuville-Saint-Pierre (60),La Neuville-Saint-Pierre,,,,,,,2
60462,Noailles (60),Noailles,240,1,2,0,6,0,249
60463,Nogent-sur-Oise (60),Nogent-sur-Oise,3067,25,54,9,80,0,3235
60464,Nointel (60),Nointel,16,0,0,0,0,0,16
60468,Nourard-le-Franc (60),Nourard-le-Franc,,,,,,,5
60470,Noyers-Saint-Martin (60),Noyers-Saint-Martin,43,0,0,0,0,0,43
60471,Noyon (60),Noyon,1934,51,61,33,65,0,2144
60476,Omécourt (60),Omécourt,,,,,,,1
60477,Ons-en-Bray (60),Ons-en-Bray,55,1,1,0,5,0,62
60479,Ormoy-Villers (60),Ormoy-Villers,12,0,0,0,0,0,12
60482,Orry-la-Ville (60),Orry-la-Ville,120,1,0,0,0,0,121
60483,Orvillers-Sorel (60),Orvillers-Sorel,,,,,,,1
60484,Oudeuil (60),Oudeuil,,,,,,,1
60485,Oursel-Maison (60),Oursel-Maison,12,0,0,0,0,0,12
60486,Paillart (60),Paillart,15,0,0,0,0,0,15
60489,Péroy-les-Gombries (60),Péroy-les-Gombries,20,1,1,0,2,0,24
60491,Pierrefonds (60),Pierrefonds,50,5,0,0,1,0,56
60492,Pimprez (60),Pimprez,,,,,,,3
60494,Plailly (60),Plailly,23,0,0,0,1,0,24
60495,Plainval (60),Plainval,15,0,0,0,0,0,15
60497,Le Plessier-sur-Bulles (60),Le Plessier-sur-Bulles,,,,,,,1
60498,Le Plessier-sur-Saint-Just (60),Le Plessier-sur-Saint-Just,25,0,0,0,0,0,25
60500,Le Plessis-Belleville (60),Le Plessis-Belleville,368,0,1,0,7,0,376
60501,Le Plessis-Brion (60),Le Plessis-Brion,45,0,0,0,2,0,47
60506,Pont-l'Évêque (60),Pont-l'Évêque,69,1,0,0,1,0,71
60508,Pontpoint (60),Pontpoint,83,4,0,0,0,0,87
60509,Pont-Sainte-Maxence (60),Pont-Sainte-Maxence,1773,46,64,3,63,0,1949
60510,Porcheux (60),Porcheux,19,0,0,0,1,0,20
60511,Porquéricourt (60),Porquéricourt,,,,,,,8
60512,Pouilly (60),Pouilly,,,,,,,2
60513,Précy-sur-Oise (60),Précy-sur-Oise,152,0,0,0,1,0,153
60516,Puiseux-en-Bray (60),Puiseux-en-Bray,15,0,1,0,0,0,16
60517,Puiseux-le-Hauberger (60),Puiseux-le-Hauberger,,,,,,,5
60518,Puits-la-Vallée (60),Puits-la-Vallée,,,,,,,8
60519,Quesmy (60),Quesmy,,,,,,,4
60520,Le Quesnel-Aubry (60),Le Quesnel-Aubry,,,,,,,1
60522,Quinquempoix (60),Quinquempoix,,,,,,,2
60523,Rainvillers (60),Rainvillers,54,0,0,0,0,0,54
60524,Rantigny (60),Rantigny,172,1,3,0,2,0,178
60526,Ravenel (60),Ravenel,29,2,0,0,0,0,31
60531,Remy (60),Remy,35,0,1,0,1,0,37
60533,Ressons-sur-Matz (60),Ressons-sur-Matz,293,42,4,1,2,0,342
60534,Rethondes (60),Rethondes,,,,,,,9
60535,Reuil-sur-Brêche (60),Reuil-sur-Brêche,,,,,,,6
60537,Ribécourt-Dreslincourt (60),Ribécourt-Dreslincourt,502,29,11,6,8,0,556
60539,Rieux (60),Rieux,88,1,3,0,3,0,95
60540,Rivecourt (60),Rivecourt,18,0,0,0,0,0,18
60542,Rochy-Condé (60),Rochy-Condé,38,0,0,0,5,0,43
60545,Romescamps (60),Romescamps,34,0,0,0,0,0,34
60548,Rosoy-en-Multien (60),Rosoy-en-Multien,,,,,,,9
60553,Rouvillers (60),Rouvillers,,,,,,,2
60554,Rouvres-en-Multien (60),Rouvres-en-Multien,20,0,0,0,1,0,21
60556,Royaucourt (60),Royaucourt,,,,,,,1
60557,Roy-Boissy (60),Roy-Boissy,,,,,,,1
60559,La Rue-Saint-Pierre (60),La Rue-Saint-Pierre,,,,,,,6
60562,Sacy-le-Grand (60),Sacy-le-Grand,13,0,1,0,0,0,14
60563,Sacy-le-Petit (60),Sacy-le-Petit,20,0,0,0,0,0,20
60564,Sains-Morainvillers (60),Sains-Morainvillers,,,,,,,1
60565,Saint-André-Farivillers (60),Saint-André-Farivillers,,,,,,,4
60567,Saint-Aubin-en-Bray (60),Saint-Aubin-en-Bray,58,0,1,0,1,0,60
60570,Saint-Crépin-Ibouvillers (60),Saint-Crépin-Ibouvillers,45,0,0,0,1,0,46
60573,Sainte-Eusoye (60),Sainte-Eusoye,,,,,,,1
60575,Sainte-Geneviève (60),Sainte-Geneviève,212,1,5,0,2,0,220
60576,Saint-Germain-la-Poterie (60),Saint-Germain-la-Poterie,15,0,1,0,0,0,16
60577,Saint-Germer-de-Fly (60),Saint-Germer-de-Fly,28,0,2,0,1,0,31
60578,Saintines (60),Saintines,29,0,1,0,0,0,30
60581,Saint-Just-en-Chaussée (60),Saint-Just-en-Chaussée,808,9,9,0,19,0,845
60582,Saint-Léger-aux-Bois (60),Saint-Léger-aux-Bois,,,,,,,1
60583,Saint-Léger-en-Bray (60),Saint-Léger-en-Bray,,,,,,,7
60584,Saint-Leu-d'Esserent (60),Saint-Leu-d'Esserent,615,5,0,0,6,0,626
60585,Saint-Martin-aux-Bois (60),Saint-Martin-aux-Bois,12,0,0,0,1,0,13
60586,Saint-Martin-le-Nœud (60),Saint-Martin-le-Nœud,32,0,0,0,0,0,32
60587,Saint-Martin-Longueau (60),Saint-Martin-Longueau,43,1,0,0,0,0,44
60588,Saint-Maur (60),Saint-Maur,29,0,1,0,0,0,30
60589,Saint-Maximin (60),Saint-Maximin,725,7,0,0,15,0,747
60590,Saint-Omer-en-Chaussée (60),Saint-Omer-en-Chaussée,72,1,0,0,2,0,75
60591,Saint-Paul (60),Saint-Paul,54,0,0,0,0,0,54
60592,Saint-Pierre-es-Champs (60),Saint-Pierre-es-Champs,17,0,0,0,0,0,17
60593,Saint-Pierre-lès-Bitry (60),Saint-Pierre-lès-Bitry,,,,,,,1
60595,Saint-Remy-en-l'Eau (60),Saint-Remy-en-l'Eau,,,,,,,7
60596,Saint-Samson-la-Poterie (60),Saint-Samson-la-Poterie,,,,,,,1
60597,Saint-Sauveur (60),Saint-Sauveur,61,0,0,0,0,0,61
60598,Saint-Sulpice (60),Saint-Sulpice,26,0,0,0,0,0,26
60599,Saint-Thibault (60),Saint-Thibault,,,,,,,8
60601,Saint-Vaast-lès-Mello (60),Saint-Vaast-lès-Mello,72,0,2,0,0,0,74
60604,Sarcus (60),Sarcus,,,,,,,6
60609,Savignies (60),Savignies,40,1,1,0,0,0,42
60610,Sempigny (60),Sempigny,43,1,0,0,0,0,44
60611,Senantes (60),Senantes,,,,,,,1
60612,Senlis (60),Senlis,1826,22,18,0,55,0,1921
60613,Senots (60),Senots,,,,,,,5
60616,Sérifontaine (60),Sérifontaine,322,7,7,0,10,0,346
60619,Silly-le-Long (60),Silly-le-Long,,,,,,,1
60621,Solente (60),Solente,,,,,,,2
60622,Sommereux (60),Sommereux,16,0,0,0,0,0,16
60623,Songeons (60),Songeons,40,0,1,0,0,0,41
60625,Suzoy (60),Suzoy,,,,,,,1
60626,Talmontiers (60),Talmontiers,14,0,0,0,0,0,14
60628,Therdonne (60),Therdonne,44,0,0,0,1,0,45
60630,Thibivillers (60),Thibivillers,,,,,,,3
60633,Thieuloy-Saint-Antoine (60),Thieuloy-Saint-Antoine,25,0,1,0,0,0,26
60634,Thieux (60),Thieux,,,,,,,7
60635,Thiverny (60),Thiverny,135,2,1,0,4,0,142
60636,Thourotte (60),Thourotte,687,16,8,2,21,0,734
60639,Tillé (60),Tillé,46,0,0,0,0,0,46
60641,Tracy-le-Mont (60),Tracy-le-Mont,,,,,,,2
60643,Tricot (60),Tricot,114,1,0,0,5,0,120
60644,Trie-Château (60),Trie-Château,14,1,0,0,0,0,15
60646,Troissereux (60),Troissereux,90,1,2,0,1,0,94
60647,Trosly-Breuil (60),Trosly-Breuil,112,0,0,0,3,0,115
60648,Troussencourt (60),Troussencourt,,,,,,,2
60651,Ully-Saint-Georges (60),Ully-Saint-Georges,,,,,,,4
60652,Valdampierre (60),Valdampierre,,,,,,,1
60655,Varesnes (60),Varesnes,,,,,,,2
60658,Vauciennes (60),Vauciennes,,,,,,,3
60659,Vaudancourt (60),Vaudancourt,,,,,,,1
60660,Le Vaumain (60),Le Vaumain,,,,,,,1
60661,Vaumoise (60),Vaumoise,,,,,,,9
60662,Le Vauroux (60),Le Vauroux,,,,,,,3
60663,Velennes (60),Velennes,,,,,,,2
60664,Vendeuil-Caply (60),Vendeuil-Caply,,,,,,,1
60665,Venette (60),Venette,319,0,1,1,7,0,328
60667,Verberie (60),Verberie,356,5,0,0,5,0,366
60669,Verderonne (60),Verderonne,57,2,0,0,1,0,60
60670,Verneuil-en-Halatte (60),Verneuil-en-Halatte,270,11,0,0,3,0,284
60676,Ville (60),Ville,,,,,,,3
60678,Villeneuve-les-Sablons (60),Villeneuve-les-Sablons,64,0,1,0,0,0,65
60679,La Villeneuve-sous-Thury (60),La Villeneuve-sous-Thury,,,,,,,1
60680,Villeneuve-sur-Verberie (60),Villeneuve-sur-Verberie,15,0,0,0,0,0,15
60684,Villers-Saint-Paul (60),Villers-Saint-Paul,798,10,2,0,5,0,815
60685,Villers-Saint-Sépulcre (60),Villers-Saint-Sépulcre,20,0,0,0,0,0,20
60686,Villers-sous-Saint-Leu (60),Villers-sous-Saint-Leu,47,0,0,0,0,0,47
60693,Villeselve (60),Villeselve,,,,,,,8
60695,Vineuil-Saint-Firmin (60),Vineuil-Saint-Firmin,42,1,0,0,0,0,43
60698,Wacquemoulin (60),Wacquemoulin,,,,,,,7
60700,Warluis (60),Warluis,29,0,0,0,0,0,29
60701,Wavignies (60),Wavignies,75,1,2,0,0,0,78
60703,Aux Marais (60),Aux Marais,29,0,0,0,0,0,29
61001,Alençon (61),Alençon,4886,172,101,135,102,0,5396
61002,Almenêches (61),Almenêches,34,1,0,0,0,0,35
61006,Argentan (61),Argentan,2801,101,124,65,19,0,3110
61007,Athis-Val de Rouvre (61),Athis-Val de Rouvre,76,1,0,0,0,0,77
61008,Aube (61),Aube,116,3,0,0,2,0,121
61024,Banvou (61),Banvou,12,1,0,0,0,0,13
61028,Bazoches-au-Houlme (61),Bazoches-au-Houlme,,,,,,,4
61029,Bazoches-sur-Hoëne (61),Bazoches-sur-Hoëne,101,8,0,1,5,0,115
61032,Beaufai (61),Beaufai,,,,,,,4
61038,Bellême (61),Bellême,119,3,6,9,1,0,138
61040,Bellou-en-Houlme (61),Bellou-en-Houlme,33,0,0,0,0,0,33
61043,Berd'huis (61),Berd'huis,106,3,0,0,2,0,111
61044,Berjou (61),Berjou,,,,,,,1
61055,Boucé (61),Boucé,,,,,,,4
61056,Le Bouillon (61),Le Bouillon,,,,,,,2
61061,Bretoncelles (61),Bretoncelles,49,2,0,0,0,0,51
61063,Briouze (61),Briouze,105,1,0,0,0,0,106
61074,Carrouges (61),Carrouges,26,1,0,0,0,0,27
61075,Ceaucé (61),Ceaucé,52,5,0,0,1,0,58
61077,Cerisé (61),Cerisé,47,0,0,0,0,0,47
61078,Cerisy-Belle-Étoile (61),Cerisy-Belle-Étoile,,,,,,,10
61079,Ceton (61),Ceton,114,0,0,0,0,0,114
61081,Chailloué (61),Chailloué,,,,,,,9
61091,Champsecret (61),Champsecret,42,6,2,0,0,0,50
61092,Chandai (61),Chandai,11,2,0,0,0,0,13
61093,Chanu (61),Chanu,30,0,0,0,0,0,30
61094,La Chapelle-au-Moine (61),La Chapelle-au-Moine,,,,,,,7
61095,La Chapelle-Biche (61),La Chapelle-Biche,,,,,,,4
61096,Rives d'Andaine (61),Rives d'Andaine,99,3,0,1,1,0,104
61097,La Chapelle-Montligeon (61),La Chapelle-Montligeon,56,1,4,0,0,0,61
61098,La Chapelle-près-Sées (61),La Chapelle-près-Sées,,,,,,,6
61102,Le Châtellier (61),Le Châtellier,12,0,0,0,0,0,12
61116,Sablons sur Huisne (61),Sablons sur Huisne,82,3,2,0,0,0,87
61117,Condé-sur-Sarthe (61),Condé-sur-Sarthe,69,1,0,0,0,0,70
61124,La Coulonche (61),La Coulonche,13,0,0,0,0,0,13
